#   x       y(x)            y(x)^2       classical p(x)      V
 -0.528  6.53394321e-01  4.26924139e-01  3.82772986e-01    0.139392
 -0.527  6.53739077e-01  4.27374781e-01  3.82493331e-01    0.138865
 -0.526  6.54083362e-01  4.27825044e-01  3.82214817e-01    0.138338
 -0.525  6.54427173e-01  4.28274924e-01  3.81937437e-01    0.137813
 -0.524  6.54770510e-01  4.28724420e-01  3.81661187e-01    0.137288
 -0.523  6.55113372e-01  4.29173530e-01  3.81386060e-01    0.136765
 -0.522  6.55455758e-01  4.29622251e-01  3.81112051e-01    0.136242
 -0.521  6.55797667e-01  4.30070581e-01  3.80839155e-01    0.135721
 -0.520  6.56139099e-01  4.30518517e-01  3.80567365e-01    0.135200
 -0.519  6.56480052e-01  4.30966058e-01  3.80296677e-01    0.134681
 -0.518  6.56820525e-01  4.31413202e-01  3.80027086e-01    0.134162
 -0.517  6.57160518e-01  4.31859946e-01  3.79758585e-01    0.133644
 -0.516  6.57500029e-01  4.32306288e-01  3.79491169e-01    0.133128
 -0.515  6.57839057e-01  4.32752225e-01  3.79224834e-01    0.132612
 -0.514  6.58177603e-01  4.33197756e-01  3.78959574e-01    0.132098
 -0.513  6.58515663e-01  4.33642879e-01  3.78695384e-01    0.131584
 -0.512  6.58853239e-01  4.34087591e-01  3.78432258e-01    0.131072
 -0.511  6.59190329e-01  4.34531890e-01  3.78170192e-01    0.130560
 -0.510  6.59526931e-01  4.34975773e-01  3.77909181e-01    0.130050
 -0.509  6.59863046e-01  4.35419240e-01  3.77649218e-01    0.129541
 -0.508  6.60198672e-01  4.35862286e-01  3.77390300e-01    0.129032
 -0.507  6.60533808e-01  4.36304911e-01  3.77132422e-01    0.128525
 -0.506  6.60868453e-01  4.36747112e-01  3.76875578e-01    0.128018
 -0.505  6.61202606e-01  4.37188886e-01  3.76619764e-01    0.127513
 -0.504  6.61536267e-01  4.37630233e-01  3.76364974e-01    0.127008
 -0.503  6.61869434e-01  4.38071148e-01  3.76111204e-01    0.126504
 -0.502  6.62202107e-01  4.38511631e-01  3.75858450e-01    0.126002
 -0.501  6.62534285e-01  4.38951679e-01  3.75606706e-01    0.125500
 -0.500  6.62865966e-01  4.39391289e-01  3.75355967e-01    0.125000
 -0.499  6.63197151e-01  4.39830461e-01  3.75106230e-01    0.124501
 -0.498  6.63527837e-01  4.40269190e-01  3.74857488e-01    0.124002
 -0.497  6.63858024e-01  4.40707476e-01  3.74609739e-01    0.123505
 -0.496  6.64187711e-01  4.41145316e-01  3.74362976e-01    0.123008
 -0.495  6.64516898e-01  4.41582708e-01  3.74117196e-01    0.122512
 -0.494  6.64845583e-01  4.42019649e-01  3.73872394e-01    0.122018
 -0.493  6.65173765e-01  4.42456138e-01  3.73628566e-01    0.121524
 -0.492  6.65501444e-01  4.42892172e-01  3.73385706e-01    0.121032
 -0.491  6.65828618e-01  4.43327749e-01  3.73143811e-01    0.120540
 -0.490  6.66155287e-01  4.43762867e-01  3.72902877e-01    0.120050
 -0.489  6.66481450e-01  4.44197523e-01  3.72662898e-01    0.119561
 -0.488  6.66807106e-01  4.44631716e-01  3.72423871e-01    0.119072
 -0.487  6.67132254e-01  4.45065444e-01  3.72185791e-01    0.118584
 -0.486  6.67456892e-01  4.45498703e-01  3.71948654e-01    0.118098
 -0.485  6.67781021e-01  4.45931493e-01  3.71712456e-01    0.117612
 -0.484  6.68104640e-01  4.46363810e-01  3.71477193e-01    0.117128
 -0.483  6.68427746e-01  4.46795652e-01  3.71242859e-01    0.116644
 -0.482  6.68750341e-01  4.47227018e-01  3.71009452e-01    0.116162
 -0.481  6.69072421e-01  4.47657905e-01  3.70776967e-01    0.115680
 -0.480  6.69393988e-01  4.48088311e-01  3.70545400e-01    0.115200
 -0.479  6.69715039e-01  4.48518234e-01  3.70314747e-01    0.114721
 -0.478  6.70035575e-01  4.48947671e-01  3.70085004e-01    0.114242
 -0.477  6.70355593e-01  4.49376621e-01  3.69856167e-01    0.113765
 -0.476  6.70675094e-01  4.49805081e-01  3.69628231e-01    0.113288
 -0.475  6.70994075e-01  4.50233049e-01  3.69401193e-01    0.112813
 -0.474  6.71312538e-01  4.50660523e-01  3.69175050e-01    0.112338
 -0.473  6.71630479e-01  4.51087501e-01  3.68949796e-01    0.111865
 -0.472  6.71947900e-01  4.51513980e-01  3.68725429e-01    0.111392
 -0.471  6.72264798e-01  4.51939959e-01  3.68501944e-01    0.110921
 -0.470  6.72581173e-01  4.52365434e-01  3.68279338e-01    0.110450
 -0.469  6.72897024e-01  4.52790405e-01  3.68057607e-01    0.109981
 -0.468  6.73212350e-01  4.53214868e-01  3.67836746e-01    0.109512
 -0.467  6.73527150e-01  4.53638822e-01  3.67616753e-01    0.109045
 -0.466  6.73841424e-01  4.54062265e-01  3.67397623e-01    0.108578
 -0.465  6.74155170e-01  4.54485194e-01  3.67179353e-01    0.108113
 -0.464  6.74468388e-01  4.54907607e-01  3.66961940e-01    0.107648
 -0.463  6.74781077e-01  4.55329502e-01  3.66745379e-01    0.107185
 -0.462  6.75093235e-01  4.55750876e-01  3.66529667e-01    0.106722
 -0.461  6.75404863e-01  4.56171728e-01  3.66314800e-01    0.106261
 -0.460  6.75715958e-01  4.56592056e-01  3.66100775e-01    0.105800
 -0.459  6.76026521e-01  4.57011857e-01  3.65887588e-01    0.105341
 -0.458  6.76336550e-01  4.57431129e-01  3.65675236e-01    0.104882
 -0.457  6.76646045e-01  4.57849870e-01  3.65463716e-01    0.104425
 -0.456  6.76955004e-01  4.58268078e-01  3.65253023e-01    0.103968
 -0.455  6.77263428e-01  4.58685750e-01  3.65043154e-01    0.103513
 -0.454  6.77571314e-01  4.59102885e-01  3.64834106e-01    0.103058
 -0.453  6.77878662e-01  4.59519481e-01  3.64625876e-01    0.102605
 -0.452  6.78185472e-01  4.59935534e-01  3.64418460e-01    0.102152
 -0.451  6.78491742e-01  4.60351043e-01  3.64211855e-01    0.101700
 -0.450  6.78797471e-01  4.60766007e-01  3.64006057e-01    0.101250
 -0.449  6.79102659e-01  4.61180421e-01  3.63801063e-01    0.100801
 -0.448  6.79407305e-01  4.61594286e-01  3.63596870e-01    0.100352
 -0.447  6.79711408e-01  4.62007598e-01  3.63393475e-01    0.099905
 -0.446  6.80014967e-01  4.62420355e-01  3.63190874e-01    0.099458
 -0.445  6.80317981e-01  4.62832555e-01  3.62989064e-01    0.099013
 -0.444  6.80620449e-01  4.63244196e-01  3.62788042e-01    0.098568
 -0.443  6.80922371e-01  4.63655276e-01  3.62587805e-01    0.098125
 -0.442  6.81223746e-01  4.64065792e-01  3.62388349e-01    0.097682
 -0.441  6.81524573e-01  4.64475743e-01  3.62189672e-01    0.097241
 -0.440  6.81824851e-01  4.64885127e-01  3.61991770e-01    0.096800
 -0.439  6.82124578e-01  4.65293941e-01  3.61794640e-01    0.096361
 -0.438  6.82423756e-01  4.65702182e-01  3.61598279e-01    0.095922
 -0.437  6.82722381e-01  4.66109850e-01  3.61402685e-01    0.095484
 -0.436  6.83020455e-01  4.66516942e-01  3.61207853e-01    0.095048
 -0.435  6.83317975e-01  4.66923455e-01  3.61013782e-01    0.094613
 -0.434  6.83614941e-01  4.67329388e-01  3.60820467e-01    0.094178
 -0.433  6.83911352e-01  4.67734738e-01  3.60627907e-01    0.093744
 -0.432  6.84207208e-01  4.68139504e-01  3.60436098e-01    0.093312
 -0.431  6.84502507e-01  4.68543682e-01  3.60245037e-01    0.092880
 -0.430  6.84797249e-01  4.68947272e-01  3.60054721e-01    0.092450
 -0.429  6.85091433e-01  4.69350271e-01  3.59865147e-01    0.092020
 -0.428  6.85385057e-01  4.69752677e-01  3.59676313e-01    0.091592
 -0.427  6.85678122e-01  4.70154487e-01  3.59488216e-01    0.091164
 -0.426  6.85970626e-01  4.70555700e-01  3.59300852e-01    0.090738
 -0.425  6.86262569e-01  4.70956313e-01  3.59114219e-01    0.090312
 -0.424  6.86553949e-01  4.71356325e-01  3.58928315e-01    0.089888
 -0.423  6.86844766e-01  4.71755733e-01  3.58743135e-01    0.089464
 -0.422  6.87135019e-01  4.72154535e-01  3.58558679e-01    0.089042
 -0.421  6.87424708e-01  4.72552729e-01  3.58374942e-01    0.088620
 -0.420  6.87713831e-01  4.72950313e-01  3.58191922e-01    0.088200
 -0.419  6.88002387e-01  4.73347285e-01  3.58009616e-01    0.087780
 -0.418  6.88290376e-01  4.73743642e-01  3.57828022e-01    0.087362
 -0.417  6.88577798e-01  4.74139383e-01  3.57647138e-01    0.086944
 -0.416  6.88864650e-01  4.74534506e-01  3.57466959e-01    0.086528
 -0.415  6.89150933e-01  4.74929008e-01  3.57287484e-01    0.086113
 -0.414  6.89436645e-01  4.75322887e-01  3.57108710e-01    0.085698
 -0.413  6.89721786e-01  4.75716142e-01  3.56930635e-01    0.085285
 -0.412  6.90006355e-01  4.76108770e-01  3.56753255e-01    0.084872
 -0.411  6.90290351e-01  4.76500769e-01  3.56576569e-01    0.084461
 -0.410  6.90573773e-01  4.76892136e-01  3.56400573e-01    0.084050
 -0.409  6.90856621e-01  4.77282871e-01  3.56225266e-01    0.083641
 -0.408  6.91138894e-01  4.77672970e-01  3.56050644e-01    0.083232
 -0.407  6.91420590e-01  4.78062433e-01  3.55876705e-01    0.082825
 -0.406  6.91701710e-01  4.78451255e-01  3.55703447e-01    0.082418
 -0.405  6.91982252e-01  4.78839437e-01  3.55530866e-01    0.082013
 -0.404  6.92262215e-01  4.79226975e-01  3.55358962e-01    0.081608
 -0.403  6.92541599e-01  4.79613867e-01  3.55187730e-01    0.081205
 -0.402  6.92820403e-01  4.80000111e-01  3.55017170e-01    0.080802
 -0.401  6.93098627e-01  4.80385706e-01  3.54847277e-01    0.080401
 -0.400  6.93376268e-01  4.80770649e-01  3.54678051e-01    0.080000
 -0.399  6.93653327e-01  4.81154939e-01  3.54509488e-01    0.079601
 -0.398  6.93929803e-01  4.81538572e-01  3.54341586e-01    0.079202
 -0.397  6.94205695e-01  4.81921547e-01  3.54174343e-01    0.078805
 -0.396  6.94481002e-01  4.82303863e-01  3.54007756e-01    0.078408
 -0.395  6.94755724e-01  4.82685516e-01  3.53841824e-01    0.078013
 -0.394  6.95029859e-01  4.83066505e-01  3.53676543e-01    0.077618
 -0.393  6.95303407e-01  4.83446828e-01  3.53511912e-01    0.077225
 -0.392  6.95576367e-01  4.83826483e-01  3.53347928e-01    0.076832
 -0.391  6.95848739e-01  4.84205467e-01  3.53184589e-01    0.076441
 -0.390  6.96120521e-01  4.84583780e-01  3.53021892e-01    0.076050
 -0.389  6.96391713e-01  4.84961417e-01  3.52859836e-01    0.075661
 -0.388  6.96662313e-01  4.85338379e-01  3.52698418e-01    0.075272
 -0.387  6.96932322e-01  4.85714662e-01  3.52537636e-01    0.074885
 -0.386  6.97201739e-01  4.86090264e-01  3.52377488e-01    0.074498
 -0.385  6.97470562e-01  4.86465185e-01  3.52217971e-01    0.074112
 -0.384  6.97738791e-01  4.86839420e-01  3.52059084e-01    0.073728
 -0.383  6.98006425e-01  4.87212969e-01  3.51900824e-01    0.073345
 -0.382  6.98273463e-01  4.87585830e-01  3.51743189e-01    0.072962
 -0.381  6.98539906e-01  4.87958000e-01  3.51586177e-01    0.072581
 -0.380  6.98805751e-01  4.88329477e-01  3.51429786e-01    0.072200
 -0.379  6.99070998e-01  4.88700260e-01  3.51274014e-01    0.071820
 -0.378  6.99335646e-01  4.89070346e-01  3.51118858e-01    0.071442
 -0.377  6.99599695e-01  4.89439734e-01  3.50964316e-01    0.071065
 -0.376  6.99863144e-01  4.89808420e-01  3.50810387e-01    0.070688
 -0.375  7.00125992e-01  4.90176405e-01  3.50657069e-01    0.070312
 -0.374  7.00388238e-01  4.90543684e-01  3.50504359e-01    0.069938
 -0.373  7.00649882e-01  4.90910257e-01  3.50352255e-01    0.069565
 -0.372  7.00910923e-01  4.91276122e-01  3.50200755e-01    0.069192
 -0.371  7.01171360e-01  4.91641276e-01  3.50049858e-01    0.068820
 -0.370  7.01431192e-01  4.92005717e-01  3.49899561e-01    0.068450
 -0.369  7.01690419e-01  4.92369443e-01  3.49749862e-01    0.068081
 -0.368  7.01949039e-01  4.92732453e-01  3.49600760e-01    0.067712
 -0.367  7.02207053e-01  4.93094745e-01  3.49452252e-01    0.067345
 -0.366  7.02464459e-01  4.93456316e-01  3.49304337e-01    0.066978
 -0.365  7.02721257e-01  4.93817164e-01  3.49157012e-01    0.066612
 -0.364  7.02977445e-01  4.94177288e-01  3.49010275e-01    0.066248
 -0.363  7.03233024e-01  4.94536686e-01  3.48864125e-01    0.065884
 -0.362  7.03487992e-01  4.94895355e-01  3.48718560e-01    0.065522
 -0.361  7.03742349e-01  4.95253294e-01  3.48573578e-01    0.065160
 -0.360  7.03996094e-01  4.95610500e-01  3.48429177e-01    0.064800
 -0.359  7.04249226e-01  4.95966972e-01  3.48285355e-01    0.064440
 -0.358  7.04501744e-01  4.96322708e-01  3.48142110e-01    0.064082
 -0.357  7.04753649e-01  4.96677706e-01  3.47999441e-01    0.063724
 -0.356  7.05004938e-01  4.97031963e-01  3.47857345e-01    0.063368
 -0.355  7.05255612e-01  4.97385478e-01  3.47715821e-01    0.063012
 -0.354  7.05505670e-01  4.97738250e-01  3.47574867e-01    0.062658
 -0.353  7.05755110e-01  4.98090275e-01  3.47434481e-01    0.062304
 -0.352  7.06003932e-01  4.98441553e-01  3.47294661e-01    0.061952
 -0.351  7.06252136e-01  4.98792080e-01  3.47155406e-01    0.061601
 -0.350  7.06499721e-01  4.99141856e-01  3.47016714e-01    0.061250
 -0.349  7.06746686e-01  4.99490878e-01  3.46878583e-01    0.060901
 -0.348  7.06993030e-01  4.99839145e-01  3.46741012e-01    0.060552
 -0.347  7.07238753e-01  5.00186654e-01  3.46603998e-01    0.060205
 -0.346  7.07483854e-01  5.00533403e-01  3.46467540e-01    0.059858
 -0.345  7.07728332e-01  5.00879391e-01  3.46331636e-01    0.059513
 -0.344  7.07972186e-01  5.01224616e-01  3.46196284e-01    0.059168
 -0.343  7.08215416e-01  5.01569076e-01  3.46061483e-01    0.058825
 -0.342  7.08458021e-01  5.01912768e-01  3.45927232e-01    0.058482
 -0.341  7.08700001e-01  5.02255692e-01  3.45793527e-01    0.058141
 -0.340  7.08941355e-01  5.02597844e-01  3.45660369e-01    0.057800
 -0.339  7.09182081e-01  5.02939224e-01  3.45527755e-01    0.057461
 -0.338  7.09422180e-01  5.03279829e-01  3.45395683e-01    0.057122
 -0.337  7.09661650e-01  5.03619658e-01  3.45264151e-01    0.056785
 -0.336  7.09900492e-01  5.03958708e-01  3.45133160e-01    0.056448
 -0.335  7.10138703e-01  5.04296978e-01  3.45002705e-01    0.056113
 -0.334  7.10376284e-01  5.04634465e-01  3.44872787e-01    0.055778
 -0.333  7.10613234e-01  5.04971169e-01  3.44743403e-01    0.055445
 -0.332  7.10849552e-01  5.05307086e-01  3.44614552e-01    0.055112
 -0.331  7.11085238e-01  5.05642216e-01  3.44486232e-01    0.054781
 -0.330  7.11320291e-01  5.05976556e-01  3.44358442e-01    0.054450
 -0.329  7.11554709e-01  5.06310104e-01  3.44231180e-01    0.054121
 -0.328  7.11788493e-01  5.06642859e-01  3.44104444e-01    0.053792
 -0.327  7.12021642e-01  5.06974819e-01  3.43978234e-01    0.053465
 -0.326  7.12254155e-01  5.07305982e-01  3.43852547e-01    0.053138
 -0.325  7.12486032e-01  5.07636346e-01  3.43727382e-01    0.052813
 -0.324  7.12717271e-01  5.07965908e-01  3.43602738e-01    0.052488
 -0.323  7.12947872e-01  5.08294669e-01  3.43478612e-01    0.052165
 -0.322  7.13177835e-01  5.08622625e-01  3.43355004e-01    0.051842
 -0.321  7.13407159e-01  5.08949774e-01  3.43231912e-01    0.051521
 -0.320  7.13635842e-01  5.09276115e-01  3.43109335e-01    0.051200
 -0.319  7.13863885e-01  5.09601647e-01  3.42987271e-01    0.050881
 -0.318  7.14091287e-01  5.09926367e-01  3.42865718e-01    0.050562
 -0.317  7.14318047e-01  5.10250273e-01  3.42744675e-01    0.050245
 -0.316  7.14544165e-01  5.10573363e-01  3.42624142e-01    0.049928
 -0.315  7.14769639e-01  5.10895637e-01  3.42504115e-01    0.049613
 -0.314  7.14994469e-01  5.11217091e-01  3.42384595e-01    0.049298
 -0.313  7.15218655e-01  5.11537725e-01  3.42265578e-01    0.048985
 -0.312  7.15442196e-01  5.11857536e-01  3.42147065e-01    0.048672
 -0.311  7.15665091e-01  5.12176522e-01  3.42029054e-01    0.048361
 -0.310  7.15887340e-01  5.12494683e-01  3.41911543e-01    0.048050
 -0.309  7.16108941e-01  5.12812015e-01  3.41794531e-01    0.047740
 -0.308  7.16329895e-01  5.13128518e-01  3.41678016e-01    0.047432
 -0.307  7.16550200e-01  5.13444189e-01  3.41561998e-01    0.047124
 -0.306  7.16769856e-01  5.13759027e-01  3.41446474e-01    0.046818
 -0.305  7.16988863e-01  5.14073029e-01  3.41331444e-01    0.046512
 -0.304  7.17207219e-01  5.14386195e-01  3.41216906e-01    0.046208
 -0.303  7.17424925e-01  5.14698523e-01  3.41102859e-01    0.045905
 -0.302  7.17641979e-01  5.15010009e-01  3.40989301e-01    0.045602
 -0.301  7.17858380e-01  5.15320654e-01  3.40876231e-01    0.045300
 -0.300  7.18074129e-01  5.15630455e-01  3.40763649e-01    0.045000
 -0.299  7.18289224e-01  5.15939410e-01  3.40651552e-01    0.044700
 -0.298  7.18503666e-01  5.16247518e-01  3.40539939e-01    0.044402
 -0.297  7.18717452e-01  5.16554776e-01  3.40428809e-01    0.044104
 -0.296  7.18930584e-01  5.16861184e-01  3.40318161e-01    0.043808
 -0.295  7.19143059e-01  5.17166740e-01  3.40207993e-01    0.043512
 -0.294  7.19354878e-01  5.17471440e-01  3.40098305e-01    0.043218
 -0.293  7.19566040e-01  5.17775285e-01  3.39989094e-01    0.042924
 -0.292  7.19776543e-01  5.18078273e-01  3.39880361e-01    0.042632
 -0.291  7.19986389e-01  5.18380400e-01  3.39772102e-01    0.042340
 -0.290  7.20195575e-01  5.18681667e-01  3.39664318e-01    0.042050
 -0.289  7.20404102e-01  5.18982070e-01  3.39557007e-01    0.041760
 -0.288  7.20611969e-01  5.19281609e-01  3.39450168e-01    0.041472
 -0.287  7.20819174e-01  5.19580282e-01  3.39343799e-01    0.041185
 -0.286  7.21025719e-01  5.19878087e-01  3.39237900e-01    0.040898
 -0.285  7.21231601e-01  5.20175022e-01  3.39132469e-01    0.040613
 -0.284  7.21436821e-01  5.20471086e-01  3.39027505e-01    0.040328
 -0.283  7.21641377e-01  5.20766277e-01  3.38923006e-01    0.040045
 -0.282  7.21845269e-01  5.21060593e-01  3.38818973e-01    0.039762
 -0.281  7.22048497e-01  5.21354033e-01  3.38715403e-01    0.039481
 -0.280  7.22251060e-01  5.21646594e-01  3.38612295e-01    0.039200
 -0.279  7.22452958e-01  5.21938276e-01  3.38509648e-01    0.038921
 -0.278  7.22654189e-01  5.22229077e-01  3.38407462e-01    0.038642
 -0.277  7.22854753e-01  5.22518994e-01  3.38305734e-01    0.038365
 -0.276  7.23054650e-01  5.22808027e-01  3.38204464e-01    0.038088
 -0.275  7.23253879e-01  5.23096174e-01  3.38103651e-01    0.037813
 -0.274  7.23452440e-01  5.23383433e-01  3.38003293e-01    0.037538
 -0.273  7.23650331e-01  5.23669802e-01  3.37903390e-01    0.037265
 -0.272  7.23847553e-01  5.23955279e-01  3.37803940e-01    0.036992
 -0.271  7.24044104e-01  5.24239864e-01  3.37704942e-01    0.036721
 -0.270  7.24239984e-01  5.24523555e-01  3.37606396e-01    0.036450
 -0.269  7.24435193e-01  5.24806349e-01  3.37508299e-01    0.036181
 -0.268  7.24629730e-01  5.25088246e-01  3.37410652e-01    0.035912
 -0.267  7.24823595e-01  5.25369243e-01  3.37313452e-01    0.035645
 -0.266  7.25016786e-01  5.25649340e-01  3.37216699e-01    0.035378
 -0.265  7.25209303e-01  5.25928534e-01  3.37120392e-01    0.035113
 -0.264  7.25401147e-01  5.26206824e-01  3.37024530e-01    0.034848
 -0.263  7.25592315e-01  5.26484208e-01  3.36929112e-01    0.034585
 -0.262  7.25782808e-01  5.26760684e-01  3.36834136e-01    0.034322
 -0.261  7.25972625e-01  5.27036252e-01  3.36739601e-01    0.034061
 -0.260  7.26161766e-01  5.27310910e-01  3.36645508e-01    0.033800
 -0.259  7.26350229e-01  5.27584655e-01  3.36551854e-01    0.033541
 -0.258  7.26538015e-01  5.27857487e-01  3.36458638e-01    0.033282
 -0.257  7.26725122e-01  5.28129404e-01  3.36365860e-01    0.033024
 -0.256  7.26911551e-01  5.28400403e-01  3.36273519e-01    0.032768
 -0.255  7.27097301e-01  5.28670485e-01  3.36181613e-01    0.032512
 -0.254  7.27282371e-01  5.28939647e-01  3.36090142e-01    0.032258
 -0.253  7.27466760e-01  5.29207887e-01  3.35999104e-01    0.032004
 -0.252  7.27650469e-01  5.29475205e-01  3.35908499e-01    0.031752
 -0.251  7.27833496e-01  5.29741598e-01  3.35818326e-01    0.031501
 -0.250  7.28015841e-01  5.30007065e-01  3.35728583e-01    0.031250
 -0.249  7.28197504e-01  5.30271604e-01  3.35639270e-01    0.031001
 -0.248  7.28378483e-01  5.30535215e-01  3.35550386e-01    0.030752
 -0.247  7.28558779e-01  5.30797895e-01  3.35461930e-01    0.030505
 -0.246  7.28738391e-01  5.31059643e-01  3.35373901e-01    0.030258
 -0.245  7.28917318e-01  5.31320457e-01  3.35286297e-01    0.030012
 -0.244  7.29095560e-01  5.31580336e-01  3.35199119e-01    0.029768
 -0.243  7.29273117e-01  5.31839279e-01  3.35112364e-01    0.029524
 -0.242  7.29449987e-01  5.32097283e-01  3.35026033e-01    0.029282
 -0.241  7.29626170e-01  5.32354348e-01  3.34940124e-01    0.029040
 -0.240  7.29801667e-01  5.32610472e-01  3.34854637e-01    0.028800
 -0.239  7.29976475e-01  5.32865654e-01  3.34769570e-01    0.028561
 -0.238  7.30150595e-01  5.33119892e-01  3.34684923e-01    0.028322
 -0.237  7.30324026e-01  5.33373184e-01  3.34600694e-01    0.028085
 -0.236  7.30496769e-01  5.33625529e-01  3.34516883e-01    0.027848
 -0.235  7.30668821e-01  5.33876926e-01  3.34433489e-01    0.027613
 -0.234  7.30840183e-01  5.34127373e-01  3.34350511e-01    0.027378
